surface_id,role,menu_xmlid,parent_menu_xmlid_chain,navigation_path,action_xmlid,model,source_module,required_groups,capability,acl_read,acl_create,acl_write,record_rule_exists,record_rules,product_policy_released,policy_release_state,role_root_allowed,role_blocked,http_statuses,load_result,old_70_membership,final_decision,decision_reason
FE-AUD-fixture_role_pm-34,pm,smart_construction_core.menu_sc_income_contract_settlement,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_contract_center > smart_construction_core.menu_sc_income_contract_group,系统菜单 / 合同中心 / 收入合同台账 / 收入合同结算,smart_construction_core.action_sc_settlement_order_income,sc.settlement.order,smart_construction_core,smart_construction_core.group_sc_cap_settlement_read,catalog.menu.smart_construction_core_menu_sc_income_contract_settlement,true,false,false,true,smart_construction_core.rule_sc_settlement_read_order,true,released,true,false,200,empty,true,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_pm-35,pm,smart_construction_core.menu_sc_contract_event,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_contract_center > smart_construction_core.menu_sc_income_contract_group,系统菜单 / 合同中心 / 收入合同台账 / 合同履约事件,smart_construction_core.action_sc_contract_event,sc.contract.event,smart_construction_core,smart_construction_core.group_sc_cap_contract_manager|smart_construction_core.group_sc_cap_contract_read|smart_construction_core.group_sc_cap_contract_user,catalog.menu.smart_construction_core_menu_sc_contract_event,true,false,false,false,,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_pm-36,pm,smart_construction_core.menu_sc_contract_center,smart_construction_core.menu_sc_root,系统菜单 / 合同中心 / 合同中心,smart_construction_core.action_construction_contract_handling,construction.contract,smart_construction_core,smart_construction_core.group_sc_cap_business_initiator|smart_construction_core.group_sc_cap_contract_manager|smart_construction_core.group_sc_cap_contract_read|smart_construction_core.group_sc_cap_contract_user|smart_construction_core.group_sc_cap_purchase_manager,catalog.menu.smart_construction_core_menu_sc_contract_center,true,false,false,true,smart_construction_core.rule_sc_contract_read_construction_contract,true,released,true,false,200,empty,false,PRODUCT_ROLE_NAV,released_role_root_acl_and_runtime_valid
FE-AUD-fixture_role_pm-37,pm,smart_construction_core.menu_sc_plan,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_construction_management_center,系统菜单 / 施工管理 / 计划管理,smart_construction_core.action_sc_plan,sc.plan,smart_construction_core,smart_construction_core.group_sc_internal_user,catalog.menu.smart_construction_core_menu_sc_plan,true,true,true,false,,true,released,false,false,200,empty,true,DENIED_BY_CAPABILITY,outside_role_allowlisted_roots
FE-AUD-fixture_role_pm-38,pm,smart_construction_core.menu_sc_plan_report,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_construction_management_center,系统菜单 / 施工管理 / 计划汇报,smart_construction_core.action_sc_plan_report,sc.plan.report,smart_construction_core,smart_construction_core.group_sc_internal_user,catalog.menu.smart_construction_core_menu_sc_plan_report,true,true,true,false,,true,released,false,false,200,empty,true,DENIED_BY_CAPABILITY,outside_role_allowlisted_roots
FE-AUD-fixture_role_pm-39,pm,smart_construction_core.menu_sc_construction_diary,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_construction_management_center,系统菜单 / 施工管理 / 施工日志,smart_construction_core.action_sc_construction_diary,sc.construction.diary,smart_construction_core,smart_construction_core.group_sc_cap_project_manager|smart_construction_core.group_sc_cap_project_read|smart_construction_core.group_sc_cap_project_user,catalog.menu.smart_construction_core_menu_sc_construction_diary,true,true,true,false,,true,released,false,false,200,empty,true,DENIED_BY_CAPABILITY,outside_role_allowlisted_roots
FE-AUD-fixture_role_pm-40,pm,smart_construction_core.menu_sc_quality_issue,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_construction_management_center,系统菜单 / 施工管理 / 质量检查,smart_construction_core.action_sc_quality_issue,sc.quality.issue,smart_construction_core,smart_construction_core.group_sc_cap_project_manager|smart_construction_core.group_sc_cap_project_read|smart_construction_core.group_sc_cap_project_user,catalog.menu.smart_construction_core_menu_sc_quality_issue,true,true,true,false,,true,released,false,false,200,empty,false,DENIED_BY_CAPABILITY,outside_role_allowlisted_roots
FE-AUD-fixture_role_pm-41,pm,smart_construction_core.menu_sc_quality_rectification,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_construction_management_center,系统菜单 / 施工管理 / 质量整改,smart_construction_core.action_sc_quality_rectification,sc.quality.rectification,smart_construction_core,smart_construction_core.group_sc_cap_project_manager|smart_construction_core.group_sc_cap_project_read|smart_construction_core.group_sc_cap_project_user,catalog.menu.smart_construction_core_menu_sc_quality_rectification,true,true,true,false,,true,released,false,false,200,empty,false,DENIED_BY_CAPABILITY,outside_role_allowlisted_roots
FE-AUD-fixture_role_pm-42,pm,smart_construction_core.menu_sc_quality_recheck,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_construction_management_center,系统菜单 / 施工管理 / 质量复验,smart_construction_core.action_sc_quality_recheck,sc.quality.recheck,smart_construction_core,smart_construction_core.group_sc_cap_project_manager|smart_construction_core.group_sc_cap_project_read|smart_construction_core.group_sc_cap_project_user,catalog.menu.smart_construction_core_menu_sc_quality_recheck,true,true,true,false,,true,released,false,false,200,empty,false,DENIED_BY_CAPABILITY,outside_role_allowlisted_roots
FE-AUD-fixture_role_pm-43,pm,smart_construction_core.menu_sc_safety_issue,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_construction_management_center,系统菜单 / 施工管理 / 安全检查,smart_construction_core.action_sc_safety_issue,sc.safety.issue,smart_construction_core,smart_construction_core.group_sc_cap_project_manager|smart_construction_core.group_sc_cap_project_read|smart_construction_core.group_sc_cap_project_user,catalog.menu.smart_construction_core_menu_sc_safety_issue,true,true,true,false,,true,released,false,false,200,empty,false,DENIED_BY_CAPABILITY,outside_role_allowlisted_roots
FE-AUD-fixture_role_pm-44,pm,smart_construction_core.menu_sc_safety_rectification,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_construction_management_center,系统菜单 / 施工管理 / 安全整改,smart_construction_core.action_sc_safety_rectification,sc.safety.rectification,smart_construction_core,smart_construction_core.group_sc_cap_project_manager|smart_construction_core.group_sc_cap_project_read|smart_construction_core.group_sc_cap_project_user,catalog.menu.smart_construction_core_menu_sc_safety_rectification,true,true,true,false,,true,released,false,false,200,empty,false,DENIED_BY_CAPABILITY,outside_role_allowlisted_roots
FE-AUD-fixture_role_pm-45,pm,smart_construction_core.menu_sc_safety_recheck,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_construction_management_center,系统菜单 / 施工管理 / 安全复验,smart_construction_core.action_sc_safety_recheck,sc.safety.recheck,smart_construction_core,smart_construction_core.group_sc_cap_project_manager|smart_construction_core.group_sc_cap_project_read|smart_construction_core.group_sc_cap_project_user,catalog.menu.smart_construction_core_menu_sc_safety_recheck,true,true,true,false,,true,released,false,false,200,empty,false,DENIED_BY_CAPABILITY,outside_role_allowlisted_roots
FE-AUD-fixture_role_pm-46,pm,smart_construction_core.menu_sc_material_catalog,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_material_center > smart_construction_core.menu_sc_material_management_group,系统菜单 / 物资与分包 / 材料管理 / 材料档案,smart_construction_core.action_sc_material_product_template,sc.material.catalog,smart_construction_core,smart_construction_core.group_sc_cap_material_manager|smart_construction_core.group_sc_cap_material_read|smart_construction_core.group_sc_cap_material_user,catalog.menu.smart_construction_core_menu_sc_material_catalog,true,true,true,true,smart_construction_core.rule_sc_material_manager_catalog_company|smart_construction_core.rule_sc_material_read_catalog_company|smart_construction_core.rule_sc_material_user_catalog_company,true,released,false,false,200,empty,false,DENIED_BY_CAPABILITY,outside_role_allowlisted_roots
FE-AUD-fixture_role_pm-47,pm,smart_construction_core.menu_project_material_plan,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_material_center > smart_construction_core.menu_sc_material_management_group,系统菜单 / 物资与分包 / 材料管理 / 材料计划,smart_construction_core.action_project_material_plan,project.material.plan,smart_construction_core,smart_construction_core.group_sc_cap_business_initiator|smart_construction_core.group_sc_cap_material_manager|smart_construction_core.group_sc_cap_material_user,catalog.menu.smart_construction_core_menu_project_material_plan,true,true,true,true,smart_construction_core.rule_sc_material_manager_plan|smart_construction_core.rule_sc_material_user_plan,true,released,false,false,200,empty,false,DENIED_BY_CAPABILITY,outside_role_allowlisted_roots
FE-AUD-fixture_role_pm-48,pm,smart_construction_core.menu_sc_material_purchase_request,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_material_center > smart_construction_core.menu_sc_material_management_group,系统菜单 / 物资与分包 / 材料管理 / 采购申请,smart_construction_core.action_sc_material_purchase_request,sc.material.purchase.request,smart_construction_core,smart_construction_core.group_sc_cap_material_manager|smart_construction_core.group_sc_cap_material_read|smart_construction_core.group_sc_cap_material_user,catalog.menu.smart_construction_core_menu_sc_material_purchase_request,true,true,true,true,smart_construction_core.rule_sc_material_manager_purchase_request|smart_construction_core.rule_sc_material_read_purchase_request|smart_construction_core.rule_sc_material_user_purchase_request,true,released,false,false,200,empty,false,DENIED_BY_CAPABILITY,outside_role_allowlisted_roots
FE-AUD-fixture_role_pm-49,pm,smart_construction_core.menu_sc_material_acceptance,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_material_center > smart_construction_core.menu_sc_material_management_group,系统菜单 / 物资与分包 / 材料管理 / 材料进场验收,smart_construction_core.action_sc_material_acceptance,sc.material.acceptance,smart_construction_core,smart_construction_core.group_sc_cap_material_manager|smart_construction_core.group_sc_cap_material_read|smart_construction_core.group_sc_cap_material_user,catalog.menu.smart_construction_core_menu_sc_material_acceptance,true,true,true,true,smart_construction_core.rule_sc_material_manager_acceptance|smart_construction_core.rule_sc_material_read_acceptance|smart_construction_core.rule_sc_material_user_acceptance,true,released,false,false,200,empty,false,DENIED_BY_CAPABILITY,outside_role_allowlisted_roots
FE-AUD-fixture_role_pm-50,pm,smart_construction_core.menu_sc_material_rfq,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_material_center > smart_construction_core.menu_sc_material_management_group,系统菜单 / 物资与分包 / 材料管理 / 询比价,smart_construction_core.action_sc_material_rfq,sc.material.rfq,smart_construction_core,smart_construction_core.group_sc_cap_material_manager|smart_construction_core.group_sc_cap_material_read|smart_construction_core.group_sc_cap_material_user,catalog.menu.smart_construction_core_menu_sc_material_rfq,true,true,true,true,smart_construction_core.rule_sc_material_manager_rfq|smart_construction_core.rule_sc_material_read_rfq|smart_construction_core.rule_sc_material_user_rfq,true,released,false,false,200,empty,false,DENIED_BY_CAPABILITY,outside_role_allowlisted_roots
FE-AUD-fixture_role_pm-51,pm,smart_construction_core.menu_sc_material_quote_acceptance,smart_construction_core.menu_sc_root > smart_construction_core.menu_sc_material_center > smart_construction_core.menu_sc_material_management_group,系统菜单 / 物资与分包 / 材料管理 / 报价单,smart_construction_core.action_sc_material_quote_user_confirmed,sc.material.rfq,smart_construction_core,smart_construction_core.group_sc_cap_material_manager|smart_construction_core.group_sc_cap_material_read|smart_construction_core.group_sc_cap_material_user,catalog.menu.smart_construction_core_menu_sc_material_quote_acceptance,true,true,true,true,smart_construction_core.rule_sc_material_manager_rfq|smart_construction_core.rule_sc_material_read_rfq|smart_construction_core.rule_sc_material_user_rfq,true,released,false,false,200,empty,false,DENIED_BY_CAPABILITY,outside_role_allowlisted_roots
